"","Eagle_002_null","Eagle_004_null","Eagle_006_null","Eagle_007_null","Eagle_008_null","Eagle_012_null","Eagle_013_null","Eagle_014_null","Eagle_015_null","Eagle_020_null","Eagle_021_null","Eagle_022_null"
"SLMO1",599.803551225737,827.004427269518,1273.43532926102,847.998950974002,742.506472484241,791.223613009654,1021.45477114813,790.716669028216,750.644492979297,991.06009588783,815.915089702375,632.208418750269
"AFG3L2",3259.26552615121,3526.68040229645,4627.1008737178,4107.4669357104,3919.0219145674,4056.91088199218,4436.84018672973,3778.01520327004,3726.41373300437,4117.89311159594,3800.12172452853,3555.01587665548
"TUBB6",74.608277184788,78.2761392065799,41.4473900657348,61.7866183919812,36.3763977874124,15.1189225415857,48.2446064548789,62.0428772025478,25.3977460030589,62.229354858073,32.5468192591044,128.754641379628
"CIDEA",128.655218137548,155.701450813088,278.697967683389,177.300731037859,223.607856987329,156.228866263053,307.767317039745,142.566611444152,122.050279403589,216.650346542921,108.863498901142,127.983655503103
"IMPA2",254.373102527663,129.325795210871,186.513255295806,151.332442148476,145.50559114965,173.867609228236,166.360711913376,180.848386739341,116.406335847353,216.650346542921,281.69833220811,260.593226265355
"MPPE1",1481.00367545552,1389.40147091679,1865.13255295806,1757.78452033999,1533.15817733417,1595.0463281373,2007.97379279444,1907.48845867408,1461.78138106495,1780.8351180372,1644.17552464096,2247.42383006955
"GNAL",1021.60467735706,1568.07526693181,350.158985038104,2156.26343605639,1011.04987967955,158.74868668665,1530.51854960306,2168.86057965502,381.671682990413,1915.28125507625,865.296470647223,4532.62596808882
"LOC104841579",8.22453449281128,6.80662080057217,6.43149156192436,5.37274942538967,9.62904647313857,2.51982042359762,18.2996783104713,18.4808570390568,16.931830668706,17.6700637251318,12.345345236212,22.3585904192168
"COG6",1079.17641880674,1086.50684529133,1442.08333021815,1105.89092339271,1097.7112979378,1224.63272586845,1209.44237561024,1288.37974786567,1266.3598354303,1286.84159737373,1588.06031902182,906.679390793069
"FOXO1",1405.80793152124,1614.01995733568,1154.09543027865,2067.61307053746,1818.81988937062,922.254275036731,2121.09907689554,2113.41800853785,1137.96011952595,1893.00160950978,1311.97350737562,2497.22325406356
"CKAP2",49.9346737063542,36.5855868030754,32.1574578096218,37.6092459777277,40.6559739976962,40.317126777562,66.5442847653502,46.202142597642,47.2680272834708,43.7910274927181,39.2806439334018,64.7628136280763
"NEK3",23.4986699794608,13.6132416011443,12.1483729503016,14.3273318010391,11.7688345782805,12.5991021179881,19.9632854296051,29.0413467756607,21.8702812804119,18.438327365355,17.9568657981266,14.6487316539696
"NEK5",45.8224064599486,43.3922076036476,30.0136272889804,22.3864559391236,40.6559739976962,42.8369472011596,29.9449281444076,26.4012243415097,52.2064778951767,29.1940183284787,22.4460822476582,20.8166186661674
"ALG11",235.574166544094,168.463864814161,309.426205145917,223.864559391236,261.054148827312,234.343299394579,186.323997342981,223.090345685757,234.223657583766,231.24735570716,269.352986971898,144.174358910122
"ATP7B",101.631747661168,94.4418636079388,80.0363394372809,77.9048666681501,89.87110041596,100.792816943905,56.5626420505477,117.485448319718,93.8305616224122,60.6928275776268,92.0289372153986,81.7245029116201
"CCDC70",48.1722734578946,35.7347592030039,6.43149156192436,4.47729118782472,14.9785167359933,17.6387429651834,41.5901779783439,33.0015304268871,11.993380057,15.3652728044625,14.5899534609778,19.274646913118
"DHRS12",1287.13964812497,1648.90388893861,1351.32783817766,1412.13764063992,1230.3781604566,632.474926323004,2047.90036365365,1376.82384940973,699.14350802865,1576.47698973785,922.533980378751,2274.40833574792
"WDFY2",606.265685470089,908.683876876384,217.956102931881,1253.64153259092,507.129780918631,100.792816943905,813.503881256407,1012.4869534969,232.107178750177,994.901414088945,492.691505336097,2188.05791757715
"INTS6",335.443513956803,340.331040028608,345.871323996821,447.729118782472,317.758533613573,186.466711346224,457.491957761783,352.456344959155,256.799431808707,478.628247859006,295.165981556705,656.108980922535
"SERPINE3",55.2218744517329,51.9004836043628,51.4519324953949,33.1319547899029,37.4462918399833,40.317126777562,33.2721423826751,48.842265031793,34.5691542819413,58.3880366569574,39.2806439334018,95.6022486890651
"FAM124A",41.1226724640564,35.7347592030039,15.0068136444902,14.3273318010391,21.397881051419,22.6783838123786,8.31803559566878,25.0811631244342,39.5076048936472,18.438327365355,15.7122575733607,22.3585904192168
"LOC104841632",7.63706774332476,2.55248280021456,2.14383052064145,0.895458237564944,0,2.51982042359762,1.66360711913376,1.32006121707549,7.76042238982356,2.30479092066937,3.36691233714873,4.62591525914831
"RNASEH2B",2041.44695446566,1981.57748056657,1855.1280105284,1927.92158547732,1757.83592837407,1796.63196202511,2104.4630057042,2349.70896639436,1920.35179500907,2030.52080110972,1943.8307226472,1828.77849911663
"DLEU7",1.17493349897304,1.70165520014304,1.4292203470943,0,1.06989405257095,0,0,0,4.23295766717649,0,0,0
"LOC104841587",47.5848067084081,65.5137252055071,65.0295257927908,76.1139501930203,71.6829015222538,90.7135352495145,53.2354278122802,64.6829996366988,69.8438015084121,54.5467184558418,68.4605508553575,111.021966219559
"LOC104841588",679.111562406417,712.993528859935,780.354309513489,783.525957869326,664.404206646561,808.862355974837,1026.44559250553,1112.81160599463,774.631253093297,976.46308672359,801.325136241397,1286.00444204323
"LOC104841589",269.059771264826,400.739799633686,257.974272650522,433.401786981433,284.591817983873,188.986531769822,477.455243191388,516.143935876515,194.010559745589,413.325838440041,258.129945848069,929.80896708881
"KCNRG",29.9608042238125,45.9446904038621,15.0068136444902,49.2502030660719,20.3279869988481,2.51982042359762,31.6085352635414,23.7611019073587,14.1098588905883,39.9497092916024,16.8345616857436,69.3887288872246
"TRIM13",30.548270973299,18.7182072015735,22.8675255535088,33.1319547899029,25.6774572617029,0,23.2904996678726,30.3614079927362,16.931830668706,34.5718638100406,33.6691233714873,48.5721102210573
"SPRYD7",646.213424435172,466.253524839194,571.688138837721,505.933904224193,502.850204708348,677.831693947761,562.299206267209,661.350669754818,609.545904073414,554.686348241095,686.850116778341,414.019415693774
"KPNA3",3332.69886983703,3245.90729427285,3846.03195403077,2849.34811193165,3117.67126919176,4185.42172359565,3417.04902270073,3388.59714423277,3733.46866244966,3686.89720943077,3941.53204268878,3398.50574372096
"ARL11",9.39946799178432,8.50827600071521,2.14383052064145,3.58183295025978,8.55915242056762,5.03964084719525,6.65442847653502,1.32006121707549,7.76042238982356,5.37784548156187,4.48921644953164,3.08394350609887
"RCBTB1",745.495305098394,912.087187276671,764.632885695452,851.580783924262,853.77545395162,962.571401814293,1074.69019896041,847.479301362462,782.391675483121,908.855886383955,901.210202243476,723.184752180186
"PHF11",1096.80042129133,1037.15884448718,1226.27105780691,1174.84120768521,1127.66833140978,1552.20938093614,1362.49423057055,1791.32307157143,1377.12222772142,1132.42060568888,1720.492204283,1235.89036006912
"SETDB2",378.916053418805,345.436005629038,532.384579292628,474.59286590942,310.269275245576,337.655936762082,447.51031504698,447.50075258859,247.628023529825,365.693492746207,485.9576806618,464.904483544405
"CAB39L",89.294945921951,73.1711736061508,55.7395935366778,70.7412007676306,84.5216301531052,90.7135352495145,103.143641386293,79.2036730245291,79.7207027318239,66.8389366994118,78.5612878668037,82.4954887881449
"CDADC1",543.994210024517,534.319732844915,728.187766844547,467.429200008901,466.473806920935,438.448753705987,374.311601805095,429.019895549533,389.432105380237,472.482138737221,676.749379766894,419.416316829447
"MLNR",12.9242684887034,16.1657244013589,20.7236950328674,32.236496552338,23.537669156561,10.0792816943905,31.6085352635414,23.7611019073587,16.931830668706,39.1814456513793,24.690690472424,37.7783079497112
"FNDC3A",11690.0008480323,15036.676176064,16230.2262616029,15049.0711405165,14671.4571429055,14768.6675027057,15847.5214168682,17164.7560056325,13594.8490410818,16403.1969824039,16578.6763481203,16759.6909838943
"CYSLTR2",14.686668737163,21.270690001788,11.4337627767544,10.7454988507793,10.6989405257095,7.55946127079287,1.66360711913376,18.4808570390568,9.17140827888239,10.7556909631237,17.9568657981266,20.8166186661674
"RCBTB2",70.4960099383824,89.3368980075097,20.7236950328674,107.454988507793,70.6130074696829,40.317126777562,89.8347844332228,84.4839178928311,44.4460555053531,87.5820549854361,34.7914274838702,141.090415404023
"RB1",2133.09176738555,2638.41638782179,3212.17273009445,3615.86036328724,3535.999843747,2048.61400438487,3565.11005630364,3376.71659327909,2452.29347518425,3376.51869878063,2434.27761975853,3069.2947744449
"LPAR6",0,0,0,0,0,0,0,0,0,0,0,0
"ITM2B",1190.20763445969,1597.00340533424,1930.8766889244,1602.87024524125,1407.98057318337,1053.28493706381,1841.61308088107,1779.44252061775,1129.49420419159,1452.78654366193,1282.79360045367,1810.27483808004
"MED4",596.866217478304,602.385940850637,864.678309992053,645.625389284325,662.26441854142,629.955105899406,577.271670339413,748.4747100818,552.400975566532,527.797120833286,827.138130826204,438.690963742565
"NUDT15",4.11226724640564,5.95579320050065,3.57305086773576,12.5364153259092,4.27957621028381,2.51982042359762,6.65442847653502,6.60030608537743,3.52746472264707,3.84131820111562,4.48921644953164,15.4197175304944
"SUCLA2",1604.95915959717,1669.32375134032,1771.51862022339,1680.7751119094,1817.74999531805,2038.53472269048,1761.75993916265,2105.4976412354,1951.39348456836,1773.15248163497,1902.30547048903,1461.78922189087
"HTR2A",282.571506503016,531.767250044701,77.1778987430923,873.071781625821,318.828427666144,52.9162288955501,465.809993357452,616.468588374252,118.522814680942,513.96837530927,268.230682859515,1188.08923572459
"ESD",204.438428821309,367.557523230897,443.772917772781,487.12928123533,360.554295716411,246.942401512567,284.476817371872,270.612549500475,196.832531523707,424.849793043387,262.619162297601,346.943644436123
"LRCH1",6547.31692302726,6894.25604337954,8365.22669154295,7257.68901546387,6866.58002940037,8098.70284144277,7010.44040002965,10559.1696753868,8338.22111139315,7615.79746553183,9816.79407101331,7128.53541434755
"KIAA0226L",1118.53669102233,1043.11463768768,688.884207299454,682.339177024488,411.909210239817,304.898271255313,217.932532606522,649.470118801139,356.273936987354,529.333648113732,562.274360303838,948.312628125403
"LCP1",3898.42934959255,4066.1051007418,2720.52093069401,2715.02937629691,1539.5775416496,730.747922843311,1557.1362635092,2060.61555985483,952.41547511471,2309.40050251071,2136.86702997706,3377.68912505479
"CPB2",39.3602722155968,27.2264832022887,24.2967459006031,26.8637471269483,22.46777510399,42.8369472011596,39.9265708592101,27.7212855585852,41.6240837272355,20.7431182860243,38.1583398210189,31.6104209375134
"ZC3H13",3252.21592515737,4216.70158595446,5231.66108053869,4428.93644299621,4275.29663407353,4387.00735748346,5408.38674430384,6274.25096475978,4547.60752043661,5331.74966314848,4986.39717131727,5383.02338989558
"SIAH3",45.234939710462,34.8839316029324,17.8652543386788,15.2227900386041,24.6075632091319,35.2774859303667,4.99082135740127,15.8407346049058,35.2746472264707,21.5113819262475,21.3237781352753,27.7554915548899
"SPERT",1.76240024845956,0.850827600071521,0,0,0,0,1.66360711913376,1.32006121707549,4.23295766717649,0,0,1.54197175304944
"COG3",2545.49342552509,2512.4939030112,3082.11367850886,2383.70982839788,2642.63830985025,3041.42325128233,2982.84756460682,2995.21890154428,3063.25036514672,2748.07904107811,3207.54515319035,2370.01058443698
"SLC25A30",41.1226724640564,65.5137252055071,78.6071190901866,109.245904982923,85.5915242056762,73.0747922843311,93.1619986714903,80.5237342416046,59.2614073404708,36.8766547307099,90.9066331030157,94.8312628125403
"TPT1",36041.085080998,32622.4318419423,57058.0493068723,33023.6043431576,36234.1018784204,52765.0396701343,36110.2561279173,30654.4615829269,45077.471690707,36528.6313016889,42976.3913754787,26739.3321696303
"GTF2F2",3887.85494810179,4737.40807719823,4890.7920277567,4808.61073572375,4466.80766948373,5440.29229454727,4634.80943390664,5103.35666521383,5073.90525705555,5019.83462521789,5664.26885519654,3785.54065373637
"KCTD4",0,0,0,0,0,0,0,0,0,0,0,0
"GPALPP1",998.693474127084,1117.13663889391,1549.98946642377,929.485650592412,1152.27589461892,1486.6940499226,1151.21612644056,1437.5466653952,1400.40349489089,1224.61224251566,1269.32595110507,975.297133803769
"NUFIP1",497.584336815082,475.61262843998,478.788816276591,500.561154798804,514.619039286628,771.065049620873,412.574565545171,616.468588374252,630.710692409297,353.401274502637,585.842746663879,249.028438117484
