"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SDC1",62.0640233209067,1.66491887183065,0.536425426821978,3.10372847479354,0.00191098621921074,0.0692861572768966
"LOC104834683",34.357558147686,1.66621027669715,0.45654269016092,3.6496264480981,0.000262621939266768,0.0155726603049591
"FADS1",50.7203573796735,1.66675172364713,0.465536149148895,3.58028420928069,0.00034322068953077,0.0195134459441089
"KANK4",28.9228456417472,1.66719166483801,0.555546978661934,3.00099132723848,0.00269102229358513,0.0875230589275013
"RAPGEF5",647.321067295832,1.66721797094771,0.418834781394846,3.98061012362767,6.87386109528348e-05,0.00540648763867374
"ZBTB42",16.2665927550837,1.6743587807427,0.47529890740745,3.52274906305928,0.000427095533398423,0.0231546792749574
"FERMT1",78.1492161590533,1.67952260040757,0.392900345277112,4.27467835189356,1.91413427630068e-05,0.00182745649775122
"LOC104839568",19.3176403594698,1.68206748124645,0.519881431624388,3.23548289845777,0.00121437159723869,0.0499570754636404
"INHBB",20.2037696492131,1.68708512216055,0.443069605408926,3.80772028043646,0.000140253788639776,0.00950469871228485
"FOLR3",4.68224353938326,1.68728237507005,0.551627757163826,3.05873363542319,0.00222274684165443,0.0761654561090615
"RASSF7",15.2312183695914,1.68881475525392,0.485607446510095,3.47773652852914,0.000505666693946059,0.0260204081833938
"LOC104832606",69.7501098237202,1.69343407550093,0.27651128737696,6.12428552760062,9.10914200669785e-10,2.82197501350354e-07
"RNF144B",102.323805337179,1.70193528884568,0.470869768191065,3.61445011724576,0.00030098575710832,0.0173066810337284
"SH2B2",80.8889329019295,1.70348675306654,0.502940676176382,3.38705305368684,0.000706477245654688,0.0337242911604974
"PID1",249.01450209588,1.70798178167949,0.485334888098877,3.51918195778153,0.000432879706004365,0.0233018224721499
"TEKT2",15.7754466107619,1.70929747794999,0.544418187002763,3.13967740012571,0.00169133974512626,0.0633939193358433
"SEMA4D",37.4029794395466,1.7106571043838,0.483743124563106,3.53629233682399,0.000405785386799158,0.0223993533513135
"NR4A1",99.4054241692556,1.71161161674693,0.39546393917393,4.32811047278355,1.50394033423037e-05,0.00151190823004086
"VWA1",104.037115773284,1.72618615149413,0.484272402047199,3.56449416526092,0.000364558560528385,0.0206492498090332
"PPP1R36",102.75497920923,1.74975136357079,0.429768851190908,4.07137780861072,4.67358763678658e-05,0.00398296115172124
"LOC104835217",17.9814476751724,1.75383655687126,0.428780530891102,4.09028962491929,4.30834847265613e-05,0.00371595055766591
"CSF1",50.1814233466645,1.7546892078844,0.441777971324014,3.97188026968746,7.13075594303593e-05,0.00552269771506558
"RHOBTB2",17.2418628595434,1.76107535787083,0.498865029082533,3.53016398265005,0.000415302175866417,0.0226772914735691
"PLGRKT",58.5352984978808,1.76639838707363,0.478376265091125,3.69248751657265,0.00022207124468279,0.0137034207084746
"LOC104843162",48.0855506104005,1.77179356280819,0.459026832357038,3.85989105192454,0.000113437589358636,0.00786293427609173
"SOCS3",27.4534256594407,1.77220749511168,0.471909116041894,3.75540000154257,0.000173064851589016,0.0112303638296967
"FZD7",8.116172411444,1.77457066054853,0.563328917862813,3.15015012416013,0.00163186585260465,0.0618516498347787
"TMEM52B",15.3775905533685,1.77838058132136,0.46734228053194,3.80530642187384,0.000141628744715326,0.00955521931012732
"NFKBIZ",236.896125678748,1.78112526487552,0.253181730941382,7.03496756362683,1.99307362720469e-12,1.21019430643869e-09
"DST",654.559498907143,1.78153419772842,0.438148482818016,4.06605127620259,4.78164194263877e-05,0.00403251803829203
"GDF15",6.57885996176302,1.78378372337152,0.567137144570296,3.14524227596315,0.00165949338370827,0.0625089567362073
"RAB25",9.27370056271853,1.80304804700641,0.553405492610792,3.25809568405294,0.00112162580496391,0.0475594405568496
"SGSH",9.02514421397839,1.8063381128652,0.601022484551796,3.00544182504629,0.00265195320426741,0.0875230589275013
"G0S2",307.461368217675,1.80676080706385,0.404820403255071,4.46311695886888,8.07759324323775e-06,0.000943214349479608
"LOC104829002",23.9714620526608,1.81083451842497,0.415420364391409,4.35904128358715,1.30633470118556e-05,0.00137709449749978
"SUCNR1",41.459983101025,1.81247047075588,0.529527373781477,3.42280788585605,0.000619778641389436,0.0305949895703093
"SLC1A6",110.566928942269,1.81741900638482,0.48946321670555,3.71308597736394,0.000204747291339059,0.0126859750307221
"LOC104836677",105.763077995998,1.81748791077774,0.421514472070023,4.31180429429197,1.61927729793068e-05,0.0015756813706787
"LOC104835263",567.59890847012,1.81904206337975,0.421038295567134,4.320372000674,1.55766388157334e-05,0.00152750700989591
"IL1RL1",81.653321723242,1.82714802643327,0.40414167451068,4.5210581874426,6.15312704187121e-06,0.00074723574796484
"GALNT6",27.8756567796578,1.82983622500348,0.541865934801314,3.37691688567658,0.000733031964335968,0.0345572211758385
"CALM1",1247.14244649794,1.83728171911329,0.377895517207723,4.86187751759799,1.16277566160788e-06,0.000174761728150571
"NAB2",7.45775391830399,1.83833138496263,0.596778853630588,3.08042313124684,0.002067067037522,0.0728900495864526
"CD5",16.7199040770652,1.8389525808973,0.547006407997033,3.36184833305879,0.000774226361225223,0.035831573668899
"LOC104831708",3.1237185860259,1.84068057978063,0.570600463007239,3.22586590638163,0.00125592183684258,0.051387853054637
"LOC104836919",97.531915903706,1.85426726400583,0.373643645276249,4.96266238553288,6.95333888761846e-07,0.000107705800320457
"FAM69B",31.6078840780608,1.85541695636907,0.44935374007617,4.12907869878764,3.64219730610125e-05,0.00323324883664427
"LOC104833018",21.9119838702277,1.85763553760714,0.511676247845394,3.63049007146495,0.000282883586969629,0.0164604345800909
"FAM129B",94.310578141238,1.86496390129921,0.534395620307143,3.48985626084907,0.00048328041283674,0.0251010762520926
"CRTAM",35.1450762751117,1.86563618413713,0.462078115094361,4.03749089860303,5.40259401371292e-05,0.00448149601793235
"TBC1D9",318.193695572477,1.86657457553487,0.356813520604196,5.23123275254307,1.6838333572582e-07,3.07958920038307e-05
"GPRC5B",15.3943575181326,1.87074379863216,0.55030774602389,3.39945023879593,0.000675214650899375,0.032538915557627
"WNT5B",59.1337343857838,1.87570971030969,0.465257883376965,4.03154847521399,5.54105644943402e-05,0.00452754871691595
"EDA2R",13.3679255447925,1.87834164604574,0.630510015576873,2.97908296401475,0.00289112486577798,0.0927849375528747
"IKBKE",532.073675984786,1.88622155714563,0.400873688381086,4.7052765292805,2.53522075956014e-06,0.000328928642137802
"ILVBL",19.1578253671456,1.88639920452065,0.503360563133196,3.7476102473715,0.000178527375479993,0.0113182755455434
"RACGAP1",13.2039220150344,1.88994858486234,0.535956409135926,3.52631026077165,0.000421392990387569,0.0229274035630226
"MFSD2A",138.834034407789,1.89548137028254,0.34581493231703,5.48120162880889,4.22446696706098e-08,9.16105836571223e-06
"LOC104827785",775.6122535143,1.89586958129771,0.284449251987488,6.66505384721876,2.64568335230239e-11,1.2170143420591e-08
"NOS2",280.67016906048,1.90360019115351,0.403011820955479,4.72343512565058,2.31893955405102e-06,0.000311517720623845
"LOC104836628",12.0180184356005,1.90421512886691,0.493187383612848,3.86103779646099,0.00011290643415081,0.00786201683673989
"LOC104830022",4.03096630538777,1.90570496961091,0.598505837252695,3.18410423256457,0.00145202716925408,0.0566626540598379
"NCF4",67.552750896677,1.91617607300863,0.44001592694122,4.35478798762801,1.33195767332548e-05,0.001384871060348
"LOC104833305",28.1491436654235,1.91652415014876,0.502205878531978,3.81621209960952,0.000135516027387124,0.00926636619701145
"TP63",205.646345572124,1.9184572920007,0.546390543052488,3.51114658991528,0.000446178286809308,0.0238485436400187
"PDE11A",259.391444886154,1.92163175549937,0.399251280658045,4.81308851992195,1.48615420529123e-06,0.000216921354195393
"SORBS2",162.615190729984,1.94161978646988,0.445767508854835,4.35567812346361,1.32655590688955e-05,0.001384871060348
"CAPN3",129.104094850969,1.94602788999045,0.342516157098225,5.68156523323475,1.33467589136384e-08,3.29526767827552e-06
"SEMA3C",180.364990409694,1.94898791758297,0.520895608518472,3.74160942367371,0.000182845532939918,0.0114694016116858
"LOC104839840",193.138237075669,1.95023456531986,0.519898967519315,3.7511799160236,0.000176004342107388,0.0113182755455434
"NCALD",406.35974276597,1.96309439787297,0.463767636939294,4.23292666739042,2.30669736204884e-05,0.0021614608614754
"LOC104842841",5.66586645351987,1.96876069910247,0.616655299621381,3.1926437676142,0.00140976746743611,0.0554249983265444
"GTPBP3",13.3113033316008,1.98104402242487,0.537944492322376,3.68261791076705,0.000230851034454521,0.0140735690884323
"ETV7",25.164758481521,1.98704541500117,0.412674561754716,4.81504216434406,1.47168812331265e-06,0.00021689539526103
"ENO2",117.734245886944,1.98720582617843,0.59041829877366,3.3657592088626,0.000763333104649877,0.0354354633901686
"ACP5",12.665202435719,1.98836259765025,0.530634308934575,3.7471429271932,0.000178860182576032,0.0113182755455434
"LOC104841446",25.3513068220204,1.989773256966,0.405956134622543,4.90144891840612,9.51323875448944e-07,0.00014441096429315
"USP18",288.72509194165,1.99291892381587,0.284086847554537,7.01517490503774,2.29661472927267e-12,1.34086967655227e-09
"LOC104835480",33.5322801586165,1.99526946962902,0.386309459860063,5.16495109995956,2.40501789188558e-07,4.2451362324213e-05
"TMEM123",343.800071727036,1.99657707020143,0.40026546395086,4.98813225226581,6.09658294988839e-07,9.64022178951101e-05
"SLC26A11",19.5273279190093,1.99818413138907,0.532244831771506,3.75425746218781,0.000173856093542735,0.0112303638296967
"PPARG",145.792218601514,2.00643571026862,0.366675739684653,5.47196199016107,4.45080308449456e-08,9.51594236938413e-06
"LOC104834367",62.0313723880066,2.00798543385664,0.376930609698555,5.32720183023211,9.97373175019947e-08,2.04596281037876e-05
"LOC104829755",13.9991560117111,2.01114653299301,0.620774207640875,3.23973919701973,0.00119639072865914,0.0496207957952068
"FAM167B",5.07657680186864,2.01491850950396,0.577501007272522,3.48903029454479,0.000484776204713046,0.0251010762520926
"PDE4C",17.9785482669409,2.02118142707688,0.611039981073945,3.30777279667448,0.00094041071084979,0.0414983563683134
"TUBB6",87.3410288037116,2.02962507007532,0.387083593484237,5.24337663553795,1.57664238295025e-07,2.91871114307132e-05
"PDLIM2",11.4493905366581,2.0374469752867,0.609832197338238,3.34099607101696,0.000834784043577489,0.0379040562947959
"PLEKHG3",14.3470769157695,2.03838699401539,0.572782519161736,3.55874511847631,0.000372630928322639,0.0210280204161251
"PARM1",5.25353986114287,2.04024418069034,0.671817878759679,3.0369006916831,0.00239024189718549,0.0808844243504075
"LOC104835046",41.0197851793588,2.04807715673844,0.544081074471752,3.76428670805527,0.000167025161894227,0.0109286291273895
"CD274",75.4777814681087,2.05256347418495,0.398478934922027,5.15099618650253,2.59106458141767e-07,4.52096095930118e-05
"SAMD4A",244.062774790919,2.05527878554072,0.469895146524319,4.3739093726399,1.2204106005941e-05,0.00131388885936301
"LOC104835452",5.26654824775476,2.06003965677331,0.666466681805523,3.09098671098225,0.0019949256197664,0.0710867861691407
"ANKRD2",6.54839535298586,2.06464054447042,0.630344355489735,3.27541688362758,0.00105506155283608,0.0457595267772906
"KIAA1522",15.0525667417259,2.08214493058119,0.612748249978333,3.39804304729522,0.000678697397723338,0.0326032484096211
"C1R",13.9257235262509,2.08349471383763,0.693607773152321,3.00385144815856,0.00266585454222444,0.0875230589275013
"SPRY1",7.46659627645552,2.09470922430592,0.528050485566099,3.96687301984067,7.28217646582549e-05,0.0056113420685904
"BATF3",7.87254037285472,2.11539038522657,0.620613365789962,3.40854790088826,0.000653096179457632,0.0317756410389963
"CDH3",11.408935628825,2.12991925157786,0.609154258464734,3.4965186928939,0.000471371467097789,0.0246343043479452
"TET3",146.805037484802,2.13555827003255,0.353361803135793,6.04354588153345,1.50763476149265e-09,4.23812882952933e-07
"LOC104833297",4.0577175467729,2.13952455518509,0.660967346415176,3.23695953633567,0.00120810540606059,0.0499453987437035
"IGFBP7",16.2858368581079,2.15556306820912,0.568246056292581,3.79336212603516,0.000148621167850668,0.00998260764589882
"TOPAZ1",144.296028092028,2.15892931877424,0.470884196829235,4.58484131196522,4.54331360446933e-06,0.000565307381277413
"PLEKHN1",54.1668823970965,2.1600687047234,0.53069920145497,4.07023168454245,4.69664062027736e-05,0.00398296115172124
"ST3GAL4",50.2436207346775,2.17054870978297,0.529796978220756,4.0969442994417,4.18639582748746e-05,0.00363139935207198
"F8",246.51673627042,2.18111139170313,0.353330389604376,6.17300819820599,6.70027362395009e-10,2.1640458215226e-07
"CCNJL",46.6209471685887,2.19875122771458,0.495443799237447,4.43794277191227,9.08227575397911e-06,0.00103660861613085
"GLIS2",5.19479860575138,2.20302976003917,0.545863691996837,4.03586058633103,5.44025150309532e-05,0.00448820749005364
"NR4A3",792.423372141687,2.20902719391472,0.442364651571644,4.9936792780943,5.92397433842777e-07,9.46588741656142e-05
"S100Z",2.73804158715979,2.20986326644299,0.62178638777369,3.55405539570498,0.000379339302856212,0.0211704802108724
"FGR",48.3516000225986,2.21572900402005,0.390504042059749,5.67402322478658,1.39482209289364e-08,3.36085704287706e-06
"LOC104828570",10.7902833439266,2.2295702916446,0.563588258419751,3.95602686595372,7.62065945668369e-05,0.0058131462589175
"LOC104828571",37.1797395547956,2.23608965049049,0.474265618353023,4.71484662593871,2.41892886999524e-06,0.000322099475846735
"CNN1",33.5612130071765,2.24109115597416,0.324159090316135,6.91355332280992,4.72661891623729e-12,2.58229289507348e-09
"DDR1",41.1849325898606,2.24151054278643,0.41398273900421,5.41450242147328,6.14593717426028e-08,1.27801816856536e-05
"LAG3",19.8259342403485,2.26027655501362,0.574072636438128,3.93726579451279,8.24153043405041e-05,0.00619338772222204
"ALPK1",68.9841905052154,2.27017081118124,0.45010915603667,5.04360060384174,4.56852390397022e-07,7.45700998519011e-05
"CYSLTR2",23.1858361947898,2.27051342502107,0.601117066155502,3.77715681829222,0.000158628859383115,0.0105613424799811
"EDNRB",29.0272467046826,2.27736890399111,0.527158636815299,4.32008269417586,1.55970742117171e-05,0.00152750700989591
"DCN",58.9026683690179,2.30036539875049,0.588447573433948,3.90921044219193,9.25982733103563e-05,0.00673845137052888
"TNFSF14",12.5023252269662,2.3009062852224,0.588655611245839,3.90874773172165,9.27757797391657e-05,0.00673845137052888
"RASSF6",40.9133971886442,2.31104326715034,0.436141502302586,5.29883823242987,1.16541828033506e-07,2.26895000138387e-05
"RNF223",4.58733466783948,2.31328453365635,0.638689764721271,3.62192203700944,0.00029242225893783,0.016878212512077
"TRIM47",13.6655363995201,2.31897170828841,0.694489128082706,3.33910440713515,0.000840489679492357,0.0379721230199226
"C1S",19.4260805074648,2.32894945014522,0.538043032781077,4.32855609728311,1.50090105274172e-05,0.00151190823004086
"CCDC155",6.59368191160211,2.33263019348931,0.732967713348592,3.18244603549125,0.00146036727249227,0.0566636374866292
"DHX58",222.87823907143,2.33476622347353,0.325883518523115,7.16441946513452,7.81168743580067e-13,4.94089230314392e-10
"PTRH1",4.4939481437308,2.3351503578444,0.751339151066077,3.10798439630232,0.00188368013172912,0.0689018419268628
"FMNL3",148.034260461987,2.33910262433793,0.256910693405225,9.10473049344222,8.64808808103404e-20,2.18796628450161e-16
"LOC104836832",14.2405631140048,2.35525232593625,0.508322497829704,4.63338202812596,3.59739796986578e-06,0.000455070843188022
"LRRN2",5.26005460798667,2.36926826448733,0.71171885186795,3.32893846814516,0.000871776621717734,0.03869464654291
"LOC104828448",10.6483589692819,2.38774874064252,0.599048187476923,3.98590429043656,6.72236072070074e-05,0.00532651481350336
"LOC104836746",366.409948162726,2.39333581921689,0.467985311164218,5.11412593968586,3.15197020156667e-07,5.31632307330911e-05
"PTX4",2.93383499574527,2.3989156625283,0.803594500360507,2.98523155826988,0.00283363728867487,0.0911326568688231
"FLT1",220.581245529229,2.4002136559378,0.523916802893955,4.58128779737501,4.62121364814551e-06,0.000570325391697958
"PSD",149.258919421181,2.40097230098069,0.378259952167517,6.34741343148426,2.1896511711463e-10,7.72997785534904e-08
"LOC104830182",1286.91017010127,2.43039415039772,0.386058534045086,6.29540325124347,3.06601744679466e-10,1.01178575744224e-07
"SLC39A8",39.240111372402,2.43588977789617,0.517555299123503,4.70653045582073,2.51968356792453e-06,0.000328928642137802
"BMP2",9.47255710287896,2.45273117444129,0.623338043874094,3.93483311109551,8.32545261678547e-05,0.00622563402575386
"SH2D4A",17.4570670708414,2.46115619052252,0.619219392637027,3.97461096953273,7.04943884848425e-05,0.00551600421237067
"CDC42EP4",2.94587707279534,2.46594329512251,0.833369774964246,2.95900255709214,0.00308636540361833,0.0974033821765618
"CD40",19.1585598654855,2.46801432080888,0.528120109718585,4.67320648350996,2.96533374859356e-06,0.000378266943728154
"SNAI1",5.56169607242865,2.46938128304682,0.598645004345287,4.12495095611377,3.70813765247591e-05,0.00327264706770839
"CD83",40.1014355580375,2.47570324727966,0.483252913276217,5.12299704619597,3.00717062084115e-07,5.18736932095098e-05
"TAAR1",3.50886643561671,2.47655311138337,0.713026783120111,3.47329605284433,0.000514107921917217,0.026365399509133
"NME4",4.64553254768755,2.4777338406894,0.812772249812385,3.04849709283423,0.00229989138131522,0.0784547217266629
"LOC104831758",4.98843701068013,2.49174508549771,0.694158199019463,3.58959252950903,0.000331195256751222,0.0189718641414473
"BCL2A1",13.6165750004273,2.49986866436103,0.638863201048075,3.91299523945019,9.1158332419574e-05,0.00668494437743543
"LOC104831021",51.504361581372,2.50021221281294,0.435172317168998,5.74533837326328,9.17373477997728e-09,2.4009878268975e-06
"CHRM4",2.97813448698752,2.5035012622827,0.848569899112726,2.95025933031609,0.00317507302937655,0.0995818359213553
"ADRA2A",4.16361518775549,2.50384031085773,0.817885391437522,3.06135839699613,0.00220335183625761,0.075747290457364
"LOC104828905",64.2848546024551,2.50783119735805,0.381556907615461,6.5726269065098,4.94352209202837e-11,2.14407615305688e-08
"CASKIN2",76.5166695428541,2.51359381981171,0.5237665156313,4.79907314575475,1.5940157552513e-06,0.000226141674436587
"ACSL1",2485.58913295054,2.52080182672488,0.391718535646696,6.43523754259736,1.23280377594968e-10,4.79845162023491e-08
"MMP7",6.17547856135013,2.52911278199071,0.695160499331911,3.63817101866595,0.000274581079662759,0.0161555844545763
"EPSTI1",611.984763653832,2.53673103122291,0.321316279949487,7.8948101590797,2.90757464985445e-15,2.45205462137725e-12
"SEMA3B",12.1407371582921,2.53717654062872,0.569517000309578,4.45496190499943,8.39080924191689e-06,0.000964943062820443
"NFKB2",333.152966198933,2.54326578386646,0.396617417717792,6.41239055637262,1.43255263865482e-10,5.30393879384882e-08
"MCM3",20.1389702895213,2.54397723004595,0.588134920105521,4.32549937621374,1.52186699429615e-05,0.00151829370627833
"ISLR2",8.69632794078122,2.54564175371084,0.612514646321113,4.15605042099888,3.23796394848868e-05,0.0029257317105987
"OGFRL1",71.1642949841563,2.55040980525602,0.536754869957884,4.75153547364392,2.01877732805451e-06,0.000281147154494196
"LMX1A",162.897118974543,2.55096927386483,0.491092663821125,5.19447644364322,2.05296764922712e-07,3.67312596532191e-05
"LOC104835237",90.5718087390674,2.58186008851299,0.487256634761724,5.29876846063997,1.16586363707472e-07,2.26895000138387e-05
"NOG",6.05132498230211,2.59137744838496,0.775761517903924,3.34043051708309,0.000836486090827182,0.0379040562947959
"SLC4A8",58.5996086323551,2.59660340709337,0.548671680300247,4.73252675565913,2.21742064559287e-06,0.000303247255856755
"LOC104842113",6.67428203220926,2.59945007799108,0.781492466240947,3.32626377128712,0.000880185922865556,0.0389540009011637
"RHOV",26.2066014816024,2.6080760275743,0.472822733338959,5.51597003205981,3.46861366344436e-08,7.63095005957759e-06
"CMPK2",303.489959913309,2.61498039797352,0.360780551950899,7.24811906804058,4.22599041895581e-13,2.78915367651084e-10
"SLCO4A1",63.70958270813,2.61555440521319,0.525077715346564,4.98127101716146,6.31679993385147e-07,9.88546628823354e-05
"LOC104834220",3.78397652436864,2.61572560736915,0.761917395107124,3.43308293545574,0.000596759526864133,0.0296039529993384
"ASPG",720.717051182202,2.61684193865942,0.390013115940471,6.7096254759259,1.95124571286787e-11,9.25622185041696e-09
"SLC15A3",11.3860123307525,2.62997796331367,0.556117606622391,4.72917586495233,2.25433049147199e-06,0.000305542293397721
"LOC104834304",22.2737266969344,2.65021325145197,0.477813846074524,5.5465392500129,2.91379241279597e-08,6.60169683973775e-06
"ANO8",32.9222256798571,2.6582050646652,0.444867678314505,5.9752712868161,2.29707601145453e-09,6.33992979161451e-07
"LOC104833306",8.43735826059595,2.66004621152951,0.696863516156269,3.81716957461295,0.000134991394064133,0.00926636619701145
"TNFRSF6B",20.8575036484292,2.66271579202084,0.463016983566109,5.75079508210017,8.88247239930264e-09,2.36554264949849e-06
"LOC104834219",2.06158983557387,2.6734554393308,0.902641028276553,2.96181467004146,0.00305831808470542,0.0969854174838801
"SLC22A23",278.932697926399,2.68111871580919,0.424569007256246,6.31491858799532,2.70303734134726e-10,9.11824596481141e-08
"ADM",13.5052661265024,2.6861898351463,0.562193772544203,4.77804978697997,1.77003559486393e-06,0.000248788336389207
"PCBD1",8.49004587900563,2.6871046057022,0.826610359762477,3.25075118399717,0.0011510054262555,0.0483996187550099
"HPCAL1",714.685304354748,2.69116658970791,0.442485197405916,6.08193586019365,1.18740071317426e-09,3.46629669730485e-07
"LOC104836427",148.980291858734,2.70179258825622,0.417367795167122,6.47340935151542,9.58159065708526e-11,3.93104178850147e-08
"STEAP4",139.309377378941,2.7072832127568,0.402175811312151,6.73159135036971,1.67817417930681e-11,8.49156134729245e-09
"LOC104833919",26.9028867959132,2.74377868670537,0.451025648048286,6.0834205295829,1.17645242740505e-09,3.46629669730485e-07
"LOC104837206",72.3421749379226,2.74793140434382,0.453322418785451,6.06175933611694,1.34640575513077e-09,3.8563093137519e-07
"LOC104835468",21.6603821964721,2.75083711851076,0.495308303427067,5.55378760961114,2.79545111930982e-08,6.4295375744126e-06
"LOC104840583",3.02005669854008,2.77153263292032,0.864461320508584,3.2060805581096,0.00134556312906382,0.0540361066116104
"MLKL",66.4882969485768,2.78142715877098,0.439747082869228,6.32506107970731,2.53132434858521e-10,8.73306900261897e-08
"LOC104829313",9.80630466867464,2.80863856928257,0.654436924165984,4.29168719790973,1.77320623573636e-05,0.00170362472522013
"INHBA",23.9578716130995,2.81034622727456,0.644683811188769,4.35926291074752,1.30501253442079e-05,0.00137709449749978
"EBI3",9.13584261737298,2.8250392948038,0.552236920372691,5.11562916310857,3.12696879126373e-07,5.31632307330911e-05
"LOC104829543",207.958430193773,2.8655152897401,0.329280481850917,8.70235391309188,3.25069955725465e-18,4.11213493992713e-15
"SPRY3",15.2457879825539,2.86965983343659,0.570228362371716,5.03247474661027,4.84188404384267e-07,7.8191276367587e-05
"LOC104831323",11.3412798285296,2.96532830640815,0.533330739951821,5.56001761060318,2.69747430182592e-08,6.29963998487962e-06
"LOC104836734",74.1039707908865,3.01709285828122,0.470053498415463,6.41861589893864,1.37518891774872e-10,5.21884194285639e-08
"HPGDS",97.5254585904519,3.03268169225736,0.569975736450725,5.32072068741392,1.03356985023042e-07,2.09194537686636e-05
"THY1",6.50327704266436,3.04104732052273,0.902766230509363,3.36858781127302,0.0007555432563108,0.0352166564537531
"LOC104835482",3.73958448177086,3.05893978275747,0.802647980136776,3.81106021376421,0.000138372054015158,0.00941922771278072
"SERINC2",29.2604534239695,3.07627381658603,0.70517829528645,4.36240570242795,1.28640037540843e-05,0.00137518011962676
"NPR2",9.43503988172253,3.0930989728578,0.751867497099678,4.11388839760915,3.89049580131901e-05,0.00341374140254466
"LOC104839762",1.96029482733447,3.10847622500592,0.897757562752812,3.46248960072733,0.000535202596562697,0.0270812513860725
"LOC104835058",880.031946073389,3.13315114570576,0.39245767436795,7.98341158891,1.4234327645916e-15,1.27104172744121e-12
"IL10",18.871384267461,3.16285759276049,0.571889154269347,5.53054305917271,3.19240920006171e-08,7.12658406719659e-06
"PLVAP",68.6691518070994,3.1761839928069,0.493201200640346,6.43993564631049,1.19524169138539e-10,4.77467601979743e-08
"RASIP1",4.32758529273883,3.18575315433285,0.950940193392507,3.35010884645394,0.000807798106266954,0.0370464509158077
"LOC104833171",39.7013883080185,3.21019041054401,0.478378000810555,6.71057282129345,1.93861868647455e-11,9.25622185041696e-09
"PROCA1",3.52563478621488,3.21473778604911,0.942390168054945,3.41125989534059,0.000646634241860545,0.0317114873558563
"LOC104832201",2.10074287160067,3.21793235881763,0.986733412055568,3.26119731986578,0.00110942807605334,0.0473065117822746
"LOC104838292",6.15548451089579,3.23429538811285,0.758909139452781,4.26176892591513,2.02815097199366e-05,0.00191461818633807
"LOC104834370",7.95716435715435,3.25368205855048,0.726069382814533,4.48122746332854,7.42149611790319e-06,0.000873320240850934
"IL18BP",2.67894534345747,3.29678782834841,1.09727188348541,3.00453140007233,0.0026599030152189,0.0875230589275013
"NTN4",94.1398841369291,3.30408368264322,0.487399851153636,6.77900018808525,1.21010370258743e-11,6.33426696733697e-09
"TNFAIP2",18.3479207492113,3.31129489986719,0.685588923640391,4.82985472152121,1.36632702841591e-06,0.000203341610699544
"SLC4A9",33.1538326752801,3.3840901747169,0.591510950828143,5.7210947151173,1.05839870966851e-08,2.72313430724882e-06
"KCNN1",14.6474841354307,3.39012414134809,0.556891944313566,6.08757978269342,1.14630257886931e-09,3.46629669730485e-07
"PTGS2",50.3976601206155,3.40676526916854,0.553995719786173,6.14944330343103,7.77553742913922e-10,2.45901371196528e-07
"LOC104843180",203.122532819501,3.42035980095861,0.523621612774952,6.53212113005092,6.48446758447049e-11,2.73428383145172e-08
"LOC104836340",47.9808114555018,3.42956429501627,0.363996558473721,9.42196901365447,4.42706894860007e-21,1.34405813279498e-17
"LOC104835142",78.2526741990381,3.43192318159503,0.455285818027336,7.53795318392494,4.77405174692808e-14,3.62350527591842e-11
"CYGB",27.0528066533617,3.44926231206167,0.619001516068543,5.57230026506063,2.5139763969818e-08,5.9628377665912e-06
"LOC104833309",84.536136761336,3.48174083405825,0.406451848412643,8.56618280284821,1.06972018340159e-17,1.24910402954125e-14
"F3",13.3995656150624,3.50488273521294,0.61631888203431,5.68680083862468,1.29441263746652e-08,3.27486397279029e-06
"DMRT3",9.06616651260312,3.70259247751745,0.700599193936889,5.28489400153519,1.25777564319805e-07,2.40522349529575e-05
"LOC104836756",1308.36000603019,3.70416412620376,0.470022729051865,7.88081915458819,3.25241751351585e-15,2.59851041343003e-12
"SELE",930.477782131049,3.71485614928387,0.584265607298909,6.35816331284301,2.04180331519568e-10,7.37966055349295e-08
"LOC104836426",43.8578387490414,3.74495854029427,0.720997767363812,5.19413333828617,2.0567569634543e-07,3.67312596532191e-05
"SEMA6B",23.4097091998889,3.75624671375105,0.502681545838005,7.47241816384791,7.87343352188618e-14,5.6913676601063e-11
"IRG1",92.9036036358437,3.82231647263367,0.403644766491556,9.46950583766239,2.81170680633514e-21,1.06704273300418e-17
"CDH1",25.6383279044139,3.8573282408493,0.583707097726543,6.60832848507933,3.88683499664215e-11,1.73535750732435e-08
"THBD",27.4306580366488,3.86259332153637,0.558786883107638,6.9124624043695,4.76312259960853e-12,2.58229289507348e-09
"LOC104833308",35.2244253915558,3.90244277655956,0.53358225456983,7.31366671799397,2.5994942662353e-13,1.79365104370236e-10
"DYNAP",71.3936169765031,3.91352692023756,0.449269447021912,8.71086815758181,3.01556240207441e-18,4.11213493992713e-15
"EPS8L3",43.7202904437774,4.16767875213727,0.461400678595575,9.0326671491316,1.67537649016011e-19,3.63317358866149e-16
"CCL5",158.03279308571,4.54305581348159,0.506652873177004,8.96680163875126,3.05249158127955e-19,5.79210277547795e-16
"LOC104843161",343.403682600939,4.67279328018037,0.52709535701293,8.86517632532618,7.63830958072555e-19,1.28832821594904e-15
"RSAD2",542.142982001508,4.7147861962136,0.497037503935733,9.48577553782184,2.40587326892673e-21,1.06704273300418e-17
