"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LNX2",42.0834059190007,-2.34809761478029,0.786919005849799,-2.98391269917869,0.00284587957611102,0.0398574718795415
"ARL4C",4.7197411371728,-2.34562510279915,0.985586998532338,-2.37992699405742,0.0173160683120887,0.0999618037906413
"LOC104836425",61.7916637980478,-2.33984282736552,0.770551530046151,-3.03658189767708,0.00239277097562141,0.0375684166800433
"FOLR3",4.28305441552529,-2.33848917918423,0.964216778535409,-2.42527326970628,0.0152968674528256,0.0930911821626305
"KANK4",27.0756073075741,-2.33676249124994,0.870616182618587,-2.68403291588443,0.0072739944350332,0.0626529929061209
"LRP1",244.100976563473,-2.33669101485914,0.631332973055063,-3.70120224127014,0.000214580358782725,0.0127511650490209
"FLVCR2",94.4583129024622,-2.33547761579921,0.646229167021908,-3.61400836573511,0.000301499326446239,0.0149583486583092
"BCO1",33.0783498701546,-2.3346869663195,0.591253802559356,-3.94870520276294,7.85750439288903e-05,0.00843318685759253
"UBE2E2",350.727301439876,-2.3322297887013,0.606402494230382,-3.84600955782884,0.0001200570815129,0.0100368047235865
"RP2",22.7327069702278,-2.33151337083177,0.768345088671279,-3.03446121437924,0.00240965737038458,0.0375987092723089
"CFAP57",38.5335520683738,-2.33080158425019,0.711515965278705,-3.27582471510277,0.00105353926106689,0.0253572676153353
"BMI1",16.2035552873497,-2.32442953176524,0.766014497945548,-3.03444587276006,0.00240977992773852,0.0375987092723089
"TEKT2",14.8586397542453,-2.3189296420987,0.863477801063555,-2.68556949494526,0.0072406315406038,0.0625874244051757
"LOC104831212",65.7733548470558,-2.31317164142716,0.710518046496208,-3.25561279243244,0.00113147944059257,0.0263878065546621
"ALCAM",86.3121030371336,-2.31245830086587,0.529094214419139,-4.37059835062566,1.23906528669143e-05,0.00371730669710063
"IL18RAP",30.1792121463464,-2.3082503782481,0.643921604742771,-3.58467608672672,0.000337496801891121,0.0155549626666047
"AGPAT4",106.886020976756,-2.30749260143206,0.664781238271336,-3.47105554216956,0.000518416757383315,0.0188635685557122
"PPM1H",117.437888216715,-2.30553170015442,0.749712142427474,-3.07522256834389,0.00210345520299995,0.0356840997179895
"KIAA2022",18.8997088018692,-2.30121420878202,0.909782686731926,-2.52941086079394,0.0114254192134055,0.0795318062783583
"MAP7",54.3894295414762,-2.30058364792277,0.826112120528463,-2.78483221678322,0.00535554273657979,0.0528916417871796
"LOC104835776",39.919651638259,-2.30049572584872,0.769622204528293,-2.98912338068353,0.00279779129371196,0.0394466070070542
"VCAN",571.786591025215,-2.29725004768352,0.615218318695616,-3.73404038513375,0.000188432258968873,0.011796823189624
"PMEPA1",112.066472260508,-2.29279621998318,0.646406908287058,-3.54698594737942,0.000389665375502052,0.0167285731409412
"LOC104833966",10.0907056855487,-2.29236978171793,0.834422010435944,-2.7472546901301,0.00600964464915944,0.0564370021605883
"FAM114A1",57.5579767246265,-2.29103341323355,0.68361159579736,-3.35136710277903,0.000804136254351396,0.0229160143912494
"SLC25A40",32.1871068777229,-2.29049969322869,0.875521040044034,-2.61615608131301,0.00889258978356244,0.0696442735245791
"LOC104842804",133.197199827774,-2.2860424930834,0.581221342035886,-3.93317025330817,8.38328152791739e-05,0.00861208306732145
"TGIF1",18.2893635834211,-2.28097129688293,0.883386580961734,-2.5820760084443,0.00982079528326861,0.0743987080055046
"LOC104841205",20.8436665544678,-2.27973104404598,0.770597722298652,-2.95839317724125,0.00309247404283896,0.0413824961610434
"SKAP1",377.968269606643,-2.27929220295528,0.671675299702867,-3.39344353434403,0.000690197861677328,0.0212266114301817
"PXN",91.2306838700815,-2.27827188251021,0.590174746181279,-3.86033441324243,0.000113231952058159,0.00984275761774972
"CARF",48.5084879436639,-2.27626121153682,0.615410771488068,-3.6987672575714,0.000216649148069026,0.0128017738167978
"RASSF7",14.0129737274113,-2.27543881102519,0.696079611695174,-3.26893472067624,0.00107953204339331,0.0256965916099362
"ARHGEF11",53.3385123594129,-2.27302122319252,0.814237686788936,-2.79159422374135,0.00524490844573926,0.0526959151236745
"RNPEP",20.9167393624789,-2.27291220547472,0.7259954624376,-3.13075263286522,0.00174358958780821,0.0318940439731596
"LOC104832935",21.9501361928341,-2.27200841259499,0.756255362134684,-3.00428734307653,0.0026620378144785,0.0386334153594928
"SHROOM4",15.4984411852008,-2.26894994977025,0.910001785481769,-2.49334670103865,0.0126545215422822,0.0841354483087636
"OVCH2",23.7868621427807,-2.26736478947176,0.890475579144895,-2.54624028168079,0.0108890206823919,0.0779555709686952
"1-Mar",167.599079885491,-2.26483231664765,0.586131338817115,-3.86403552694923,0.000111528989741409,0.00977551595083454
"LGALS1",10.6493853933071,-2.26158196174922,0.833739975756474,-2.71257469656199,0.00667627325805875,0.0595859097631794
"PRAM1",22.8049399554554,-2.25777346579602,0.737649878184537,-3.06076572716683,0.00220771761142068,0.0364533341238975
"SNX25",176.793885857099,-2.25639624285349,0.563420423868735,-4.00481797830456,6.20652532505107e-05,0.00755199013014089
"GLT1D1",73.752520500656,-2.255465954558,0.652771237403711,-3.45521650667198,0.000549851092453282,0.019407160370549
"PARP6",17.8593679390929,-2.25219950219766,0.724660786528139,-3.10793621521593,0.00188398724659748,0.033192257721461
"OSBPL3",81.2480283405927,-2.25106318734953,0.652716508106125,-3.44876092360687,0.000563165080092284,0.0197445677080355
"IQSEC1",103.711601935884,-2.25035106676751,0.668705964312958,-3.36523253397263,0.000764791754120563,0.0223731512841989
"PRKCA",203.498470080943,-2.24543568177463,0.68168129601237,-3.29396698267908,0.000987841012813052,0.0248024293502568
"TDO2",13.746306515288,-2.24501108373509,0.843174407829353,-2.66257023800638,0.00775463837589617,0.0652506291501407
"GFI1",22.4316641557527,-2.23409955897842,0.728478202239633,-3.06680358054628,0.00216360979494472,0.0362948131151971
"CLTCL1",53.8184589692175,-2.23346157308427,0.801040063781034,-2.78820208135656,0.00530014710303736,0.0527407258559573
"RBFOX2",219.880472095509,-2.22880365189733,0.662677779649164,-3.36332938925055,0.000770084196962066,0.0223731512841989
"AP1AR",39.7368149892367,-2.2283505302379,0.678338689801922,-3.28501169657386,0.00101978138095974,0.0251785459270765
"MICALL2",61.0593911928081,-2.22563770146472,0.688402844628714,-3.23304547450716,0.00122478064679968,0.0273508340616539
"NCF4",65.4507482359347,-2.22342479574321,0.510851222852502,-4.35239203956095,1.34660187414523e-05,0.00371730669710063
"RAB11FIP4",220.527945894468,-2.2232334431364,0.727612774672841,-3.05551733081658,0.00224672617806815,0.0367396748820483
"SYNC",33.8250897104825,-2.2223850446496,0.749434123685565,-2.96541747221271,0.00302272433861638,0.0408915021828896
"LOC104833304",28.2722518751761,-2.2139370422619,0.643076146479419,-3.44272922325343,0.000575875597671425,0.0199033458647268
"HEG1",53.6142188835909,-2.2119421882769,0.799124914134355,-2.76795548374683,0.00564091601169053,0.0546327390524503
"BCHE",469.053410250323,-2.21186766969715,0.483352370811701,-4.57609769448887,4.73729386804791e-06,0.00264455924343577
"HSPG2",72.0085693065559,-2.20736068520777,0.716672980450643,-3.08001103072113,0.00206992928568905,0.0354008393932966
"KLF12",280.459466429376,-2.20723571363116,0.6868328800086,-3.21364305331964,0.00131062492581254,0.0283431440821239
"SAMD4A",241.7991942946,-2.20591556500599,0.634967103353158,-3.47406275593949,0.000512641120323548,0.018805963111759
"EMB",37.8226941761697,-2.20101691733711,0.686626765724801,-3.20555071140246,0.00134804290832033,0.0286177151437726
"PRR5",222.322140734106,-2.19957406736307,0.640926742288123,-3.4318650201902,0.000599445831174916,0.0199033458647268
"HIP1R",38.4081858592427,-2.19615752761064,0.777896529437862,-2.82320005875031,0.00475468920696021,0.0506539690476948
"BCAT1",193.203773342164,-2.19412879623012,0.534028359213402,-4.10863722567463,3.98000690736804e-05,0.00597262579749416
"ARHGAP10",251.502312926081,-2.19335542996646,0.592446244777071,-3.70220159095073,0.000213736680985325,0.0127511650490209
"PPP1R16B",87.8788287731923,-2.18899431867208,0.753519931407557,-2.90502510608191,0.00367223642970344,0.0448601425872483
"MAN2B2",58.4462539476468,-2.18543479343203,0.65780430142859,-3.32231757786594,0.000892730238516079,0.023771485186613
"SYTL1",13.9765164689365,-2.18444302995125,0.824847876930194,-2.64829805718966,0.0080898165567806,0.0665320561082716
"M1AP",50.4357505249539,-2.18440838651092,0.697415936253037,-3.13214578698467,0.00173533682616887,0.0318698737103005
"SUCLG2",237.05622243553,-2.17820976241609,0.607550185611427,-3.58523429669268,0.000336775723835522,0.0155549626666047
"LOC104828448",11.0289610851909,-2.17768164314095,0.873595982898659,-2.49277891127113,0.0126747740548302,0.0841878009851851
"SLCO4C1",70.9602857257371,-2.17758867362533,0.599245871160394,-3.63388181450228,0.000279188787182798,0.0145371666514291
"LOC104842282",16.9295466012078,-2.17713826918856,0.879260981883547,-2.47610017281184,0.0132826304857725,0.0865476559676331
"LOC104839032",14.6816625927645,-2.17674818654462,0.880609301928472,-2.47186599298655,0.0134409889537319,0.0869983518863703
"RGS10",34.4402281422304,-2.17635374456201,0.665821459134453,-3.26867467953226,0.00108052457785541,0.0256965916099362
"PLD4",38.8889318900968,-2.17611114220791,0.604852660585652,-3.59775410444731,0.000320976854906919,0.0154297986337494
"ICA1",17.6784812652143,-2.17154798169972,0.771083464168663,-2.81622947788274,0.00485909455187527,0.0509512575423412
"LOC104838412",24.4869372727982,-2.17126956599859,0.64183056813438,-3.38293262084705,0.000717162249904018,0.0216756107600301
"LOC104828683",27.4792036820789,-2.17032238671063,0.851460635522152,-2.54894036925113,0.0108050773827356,0.077787682348811
"WNT5B",57.0920699159144,-2.17005930115139,0.616547891167833,-3.51969300720658,0.000432046558867556,0.0174580894929996
"PTPRE",131.560657481143,-2.16994256320869,0.590943344015898,-3.67199763764547,0.000240661907611056,0.0135817920229128
"PTGS2",56.3632721135732,-2.16893562780049,0.70786662532864,-3.06404561282081,0.00218365613679486,0.0363454663426515
"SLC16A9",26.4312156603397,-2.16523338849924,0.858430440917904,-2.52231664359897,0.0116584711501858,0.0803563561976764
"GPAM",49.171420443867,-2.16239028630354,0.610397844283815,-3.54259161717829,0.000396215765539975,0.0168720543398763
"ANKRD32",35.199471485618,-2.1615187855579,0.819356593146902,-2.63806845961433,0.0083379747455447,0.0675515408257124
"ZC2HC1A",36.5370257699392,-2.15943018468488,0.707974431913957,-3.05015278425666,0.00228724978990811,0.0370112204465438
"FBXL7",300.747118958375,-2.15761206246128,0.717612857856807,-3.00665189989086,0.00264142047207786,0.038586750729604
"SLC44A5",109.812297585286,-2.15581564253038,0.653265598941757,-3.30005995420951,0.00096664175468108,0.0248024293502568
"TPH1",22.6411921419132,-2.15402938906904,0.852088967616386,-2.52793953558004,0.0114734109472576,0.0796030947663251
"LOC104841763",11.8770264073369,-2.15294894827877,0.891847371048072,-2.41403295919199,0.0157770351230127,0.0949329836520865
"LOC104834852",22.1801269236586,-2.15245404233444,0.70697752412742,-3.04458624054715,0.00233000617293419,0.0371318256468512
"LOC104831985",1222.3727370737,-2.15106951983686,0.550286164610923,-3.90900163982455,9.26783349734423e-05,0.00886173388409697
"RAB3B",69.2100658686471,-2.15020176937817,0.770444933372934,-2.79085717387327,0.00525686636673643,0.0526959151236745
"EBI3",9.7611211282824,-2.14560310686001,0.81007010926682,-2.64866347037783,0.00808107566482861,0.0665320561082716
"CD2",40.3609503732403,-2.14481780319278,0.857183970847251,-2.50216741812474,0.0123435538839197,0.0833308727542151
"LSS",26.8120852276135,-2.14466730788291,0.779970128548822,-2.74967877535667,0.00596537120389556,0.0563151006453894
"LOC104830566",50.8719923089092,-2.14382432258644,0.663224493842516,-3.23242633903007,0.00122743776510054,0.027352098333321
"CD2AP",109.534630681469,-2.14320506617682,0.653847535514712,-3.27783611586098,0.001046061090721,0.0253572676153353
"SLC39A10",33.83544161246,-2.14276112992852,0.805474706671445,-2.66024632701789,0.00780835216824648,0.0654141358154156
"PAM",318.188916272365,-2.14204579121197,0.46827414218814,-4.5743413915675,4.77720342510739e-06,0.00264455924343577
"IL1R2",448.827930150453,-2.14171043532216,0.611315001333205,-3.50344819062406,0.000459275988404909,0.0177654359635556
"FMNL2",145.536973628999,-2.14077863035447,0.698684980696207,-3.06401123467872,0.00218390708581059,0.0363454663426515
"CDPF1",36.5815594002141,-2.1405361024914,0.65809863957782,-3.25260678834496,0.00114351618402014,0.0265507797428782
"CHST15",38.027659531659,-2.14019029340899,0.747290215294538,-2.86393458606367,0.00418414409176812,0.048149701922557
"TMC1",44.2640535578941,-2.13598619984406,0.887178829056972,-2.40761628871883,0.0160570475161244,0.0960032731132851
"PCNXL4",20.4572237177659,-2.13417981014066,0.837108682105762,-2.54946562586365,0.0107888146252286,0.077723802895996
"SACS",48.7650621217678,-2.13343854376879,0.665213281495936,-3.20714965126838,0.00134057238540961,0.0286177151437726
"DHRSX",325.154879042999,-2.12913610648443,0.542311422743846,-3.92603957281958,8.63559543926509e-05,0.0086214879623079
"WWTR1",92.4642282718459,-2.12723044118482,0.536688965524999,-3.96361873977402,7.3822118773927e-05,0.00817327416067542
"GK",102.439112626448,-2.12677494139234,0.454737626665421,-4.67692756587556,2.91205060745648e-06,0.00208179591767255
"NOXA1",29.9351315141392,-2.1254728814795,0.854036409594254,-2.48873801819445,0.0128197393439219,0.0846972477508609
"IL22RA2",23.7695454066813,-2.12349030172784,0.597011720277013,-3.55686535055382,0.00037530639794075,0.0164478028897534
"GAB2",136.405203138168,-2.11655427439919,0.515521799470403,-4.10565426442399,4.03172116012631e-05,0.00597262579749416
"LOC104839151",21.7094632660691,-2.11509190305466,0.653832871769035,-3.23491215321124,0.00121680161901115,0.0272885275666508
"TRABD",35.7885047993293,-2.11267358193442,0.777151481726502,-2.71848363106887,0.00655819006424837,0.0588212276721339
"PTP4A3",22.7782017953581,-2.10984865674415,0.744722235834249,-2.83306789460995,0.00461035925810682,0.049786199873478
"BEND6",46.4435760254882,-2.10886053494417,0.555185161510405,-3.79848144573411,0.000145585325215448,0.0106607714632226
"ZBTB10",50.6863796250632,-2.1073155804792,0.752447841826406,-2.80061349550043,0.00510055681056691,0.0520209707804471
"NHSL2",33.0720194401447,-2.10568552962496,0.738137532337314,-2.85270080083491,0.00433494151753898,0.0485568848578008
"SDK1",552.251231815352,-2.1052946120114,0.718588329485826,-2.92976454755091,0.00339218928482051,0.043094847182417
"PRKCH",263.658027478294,-2.10320396447459,0.645305471287477,-3.25923776886379,0.0011171200051894,0.0261108182546268
"RNF2",8.3539271040162,-2.10252933651859,0.792440457583256,-2.65323320685919,0.00797247677722243,0.0661769608678827
"IL1RL1",78.0609345124415,-2.10248667022507,0.483994586978751,-4.34402930691738,1.39892840410034e-05,0.00371730669710063
"GPR64",54.5775261147117,-2.10210078983327,0.800296254955423,-2.62665328847547,0.00862291442459917,0.0684669723422372
"NIPSNAP3A",15.0464477680283,-2.09785733289758,0.744964029715312,-2.81605184843526,0.00486178197869661,0.0509512575423412
"ADSSL1",94.1054936499886,-2.09343410379678,0.719151202253582,-2.91097907816416,0.00360298142380198,0.0445837160182931
"MIF4GD",21.5121603679744,-2.09028059364719,0.739677238821763,-2.82593607581708,0.00471426709515626,0.050492534876084
"LCNL1",729.71992910281,-2.08805714253873,0.582782852896939,-3.58290765103891,0.000339790759991138,0.0155549626666047
"TOX",328.814890754537,-2.08568681998734,0.708030316082152,-2.94575920354425,0.00322163092776557,0.0425840906776944
"SPSB4",97.7550097603365,-2.08567159390544,0.823033401228627,-2.53412752239695,0.0112727699974244,0.0792976881275915
"ADGB",174.78979893691,-2.08350987859103,0.630490205770551,-3.30458722359481,0.000951163736806592,0.0245399357042875
"RUSC1",26.351727703749,-2.08092780141106,0.651534823237236,-3.19388577124964,0.00140371648597294,0.0290424359294541
"GALM",21.6438864185955,-2.08073572754631,0.84350015349257,-2.46678760985505,0.0136331194689222,0.0874238401240807
"LOC104829373",24.366252179863,-2.07984397961126,0.612149227748598,-3.39760941504516,0.000679773982736128,0.0209673394440428
"LOC104839548",17.9279857384611,-2.07559619221369,0.820446220228964,-2.52983820394035,0.0114115135546343,0.0795076556571757
"LAT2",48.3881957324463,-2.06135490665419,0.573030073905618,-3.5972892183556,0.000321550881309781,0.0154297986337494
"RFC5",9.98519475087269,-2.05961248839624,0.788694197121672,-2.61142087251657,0.00901668511794209,0.070302071216097
"NACC2",59.8096474851753,-2.05869058686305,0.647609439105735,-3.17890762942836,0.00147831193086726,0.0297301814318583
"PPP3CA",268.753926809576,-2.05683812417191,0.567995118667153,-3.62122500101488,0.000293211367452924,0.0148231707770978
"PLXNC1",218.090029963181,-2.0559429736147,0.56566754242738,-3.63454294158771,0.00027847387448945,0.0145371666514291
"SRGAP3",242.324235212897,-2.05407173785677,0.61096057187572,-3.36203649206122,0.000773698980402227,0.0223731512841989
"KIF21B",119.999236661771,-2.0534471935327,0.645074274990367,-3.18327248992121,0.00145620501687221,0.0294969074642833
"FKBP9",33.2896139726709,-2.0533967754384,0.694368184536838,-2.95721610114966,0.00310430469384752,0.0414880263912176
"LRBA",696.929828121544,-2.05336936176529,0.592278722401855,-3.46689706062428,0.000526503480385329,0.0189649438585373
"HSH2D",13.379358525292,-2.0527669306365,0.857459884562671,-2.39400929138915,0.016665326614978,0.0977612411245611
"SPTLC3",101.714846830963,-2.0508563128292,0.638363078037507,-3.21268003020172,0.00131502703100176,0.0283431440821239
"IL2RB",40.5109083383803,-2.0494551821018,0.601917859616494,-3.40487518248351,0.000661943018462174,0.0206355404130571
"ANXA5",62.0612072255887,-2.04903412112729,0.623090740252729,-3.28850035597735,0.00100722657111562,0.0251367529297746
"ZNF800",20.0984421808546,-2.04649434297644,0.778789703215824,-2.62778813654821,0.00859420232300315,0.068434488570338
"LOC104842836",25.6996220665866,-2.04638084010433,0.789755370209946,-2.59115786646734,0.00956536009988845,0.0730104916767973
"CCND1",5.83189775397541,-2.04543685634856,0.810925695466772,-2.52234806195308,0.0116574297973761,0.0803563561976764
"DYNAP",81.649148571436,-2.0438290003333,0.53432280172577,-3.82508287823781,0.000130728100747586,0.0101851715826897
"BST1",25.7011757372895,-2.04290658053688,0.81304313372912,-2.51266691247591,0.0119822407858584,0.0817398411878537
"SPECC1",93.8000328150766,-2.04284914789757,0.568192632005364,-3.59534607248882,0.000323960633076747,0.0154297986337494
"TMEM175",50.4295114357819,-2.04151782925216,0.512176960722059,-3.98596185657015,6.72073088039442e-05,0.00765946667893491
"SLC2A6",10.3030757428188,-2.04106742434307,0.823953495252233,-2.47716337888493,0.0132431265371495,0.0865005404943072
"BTBD11",385.431527573314,-2.04032430226668,0.608095474463335,-3.35526967055188,0.000792876519595879,0.0227233657577914
"GABRR1",59.2481509290797,-2.03693711938612,0.708187554892817,-2.87626788315196,0.00402408038026054,0.0475300643227302
"UGT8",103.118537767705,-2.03606628356134,0.568553296395798,-3.58113530687181,0.000342104417467521,0.0155549626666047
"LOC104831613",50.6098986250035,-2.03549696716163,0.625631662142985,-3.25350695997292,0.00113989932888701,0.0265253565071538
"CASKIN2",80.149120209613,-2.03392155459457,0.739059462413174,-2.75204047581424,0.00592252003149778,0.0561704830399402
"TBC1D1",398.804557531718,-2.03367885919433,0.460583578155775,-4.41543935920901,1.00805036596045e-05,0.00369376487284426
"TRIM66",79.2334228141372,-2.03249242819376,0.779531225989777,-2.60732650653358,0.00912523006395575,0.0709380412510618
"ALDH5A1",12.8861021722133,-2.03094663573943,0.790005372861477,-2.57080104200196,0.0101463599015002,0.0751730102633166
"SPRY3",16.4130856383907,-2.02544107622608,0.788875150981022,-2.56750523033626,0.0102433244093167,0.0756065165875036
"LOC104834728",26.8715684563961,-2.02061882140901,0.781052075890248,-2.58704750141774,0.00968022462963456,0.0737172870974228
"SLCO4A1",67.2037701936114,-2.02051591056099,0.711853137328866,-2.83838871335554,0.00453419274416243,0.0494789644231152
"FHAD1",83.1779251066803,-2.01855414348256,0.615443441523855,-3.27983695542284,0.00103867094160742,0.0253572676153353
"NTNG1",277.852050915352,-2.01836409211061,0.614925643647305,-3.28228967674708,0.00102967767372141,0.025304088252808
"EYA1",146.316482723842,-2.01816887116087,0.658806417629694,-3.06337160227127,0.00218858101405762,0.0363568689078593
"TSPAN2",57.1254144122618,-2.01766221285822,0.586700157529349,-3.43900063254591,0.000583865869778432,0.0199033458647268
"LOC104832339",299.376940732831,-2.01746074005731,0.514356209494692,-3.92230268210291,8.77067134404778e-05,0.0086214879623079
"SCIN",160.943433309507,-2.01741435041312,0.531380136201329,-3.79655582317206,0.000146720335185085,0.0106607714632226
"TMCC3",133.742493364466,-2.01703944914979,0.682824271145848,-2.95396566054249,0.00313718911955074,0.0418212359435168
"SOCS4",17.7301111636499,-2.01681090556259,0.805283219483813,-2.50447402449956,0.0122633609729132,0.0829492158926696
"SOAT1",71.1108298415749,-2.01673519959581,0.512947041909728,-3.93166357308038,8.43600668980176e-05,0.00861208306732145
"ITGA3",21.74609515822,-2.01450094698403,0.756261578542722,-2.66376212165356,0.00772721838920637,0.0651456648506395
"LASP1",156.178424866075,-2.01169141642515,0.457241783324334,-4.39962289054017,1.08439155146198e-05,0.00369376487284426
"FAM69B",30.463159182537,-2.01007806459398,0.708032070071603,-2.83896471580829,0.0045260161318762,0.0494789644231152
"KTN1",231.288425095656,-2.00536235789391,0.444998434888478,-4.50644811457928,6.59217952917057e-06,0.00315166110399164
"CRACR2A",96.5263813802122,-2.00371296857051,0.611298457626164,-3.27779817464527,0.0010462016963923,0.0253572676153353
"LOC104841344",36.8431654337727,-1.99948426790664,0.665315592738048,-3.00531701004924,0.00265304180000146,0.0386334153594928
"MYO1B",266.558326931704,-1.99907799123142,0.512718403111443,-3.89897842382871,9.65993809805672e-05,0.00907171686744291
"MLKL",71.0020762961561,-1.99551236331424,0.471456449332433,-4.23265471527609,2.30948932905541e-05,0.0047629821103931
"TRAF3IP2",124.546234524203,-1.99461819565794,0.435623078492958,-4.57877071747058,4.6771654109487e-06,0.00264455924343577
"XRRA1",38.1300605573671,-1.99411619655221,0.769155341842362,-2.59260527499646,0.00952520240308377,0.0728038120211931
"PDE11A",252.079131035502,-1.99327330660321,0.570885760553644,-3.49154497157213,0.000480235612855533,0.0182502277412852
"FERMT1",73.0518046235347,-1.99227892420981,0.519968590429795,-3.83153705988863,0.000127345187459839,0.0101323593188433
"ATP10D",99.7049992961796,-1.99223904264335,0.651317844312074,-3.05878160723136,0.00222239096708248,0.036638100614065
"PRKAR2B",239.278857024187,-1.98993593662593,0.519810609868162,-3.82819415157884,0.00012908691278998,0.0101323593188433
"ARHGAP12",201.891927833616,-1.98957207134013,0.453194108539446,-4.39011018424781,1.1329323977755e-05,0.00369376487284426
"PLS3",142.454035064468,-1.98884592701955,0.598288095971805,-3.32422780999688,0.000886637366758537,0.0237330396923026
"TEKT3",15.553193720444,-1.98525239989875,0.780731834527943,-2.54280959492206,0.0109965134419776,0.078308279202925
"ZNF608",78.5035421696334,-1.98513226882558,0.732253197247135,-2.71099160275239,0.00670823250967071,0.0597435982529352
"NRP1",253.845321478919,-1.98480672389636,0.627811195748997,-3.16147073727864,0.00156974589831907,0.0305436067616742
"LOC104837560",28.1294178426884,-1.98393910377025,0.590867850255656,-3.35766974444766,0.000786024650550413,0.0226504308890116
"FAM60A",69.1294922139343,-1.98261866684565,0.415163671701141,-4.77551096588445,1.79251522383717e-06,0.00173508332358853
"PGRMC1",15.5113568399157,-1.98035740573124,0.688755664075895,-2.87526841378254,0.00403684161750123,0.0476003364718362
"ADAM19",70.9163291275625,-1.97992743397696,0.806954366804256,-2.45358041969334,0.0141441908881611,0.0891363689404902
"KIAA1958",35.3801467374192,-1.97931337126194,0.665976594650942,-2.97204644601565,0.00295821928824012,0.0405654731218737
"LOC104832894",35.5402667138281,-1.97628932649712,0.713550732651925,-2.76965496083537,0.00561157036656769,0.0544487980770839
"GPR160",11.2293183199139,-1.97348542284034,0.751967075344096,-2.62443062674956,0.00867939717603349,0.0687786585316623
"CAPN11",49.1933397708196,-1.97291531426916,0.651266645244764,-3.02935107866253,0.00245079697866094,0.0376313614913223
"SLC24A2",123.19135039063,-1.97291253929645,0.617426363196267,-3.19538111246686,0.00139646303182329,0.029027664365054
"MLLT6",164.956097003724,-1.9725582024047,0.514994374012706,-3.83025194437567,0.000128012122340409,0.0101323593188433
"LOC104833274",36.8453653176457,-1.97221609596648,0.657863394403388,-2.9979112878823,0.00271836788676262,0.0390215277620557
"DERA",114.192324941352,-1.97104165927924,0.651464305740992,-3.0255558775969,0.00248176542843084,0.0378856440874247
"MTHFD2L",89.7702114654035,-1.96936133213943,0.561585874159072,-3.50678573439616,0.000453554197550062,0.0177654359635556
"P2RX4",20.2538360685806,-1.96738728564627,0.717739185381376,-2.74108941760075,0.0061235840208934,0.0569539693859344
"NLRX1",23.5872813557261,-1.96552441119965,0.717502579577679,-2.73939699611471,0.00615519987231763,0.0569996611379449
"LOC104839316",30.6992655690366,-1.96201579187544,0.6821819038226,-2.87608888608933,0.00402636312146346,0.0475300643227302
"LOC104834737",55.7003366608676,-1.96178858188665,0.713922420858516,-2.74790162708089,0.00599780013602225,0.0563761052999839
"LOC104838413",29.5874192608305,-1.95975506552539,0.657578867503747,-2.98025858550605,0.00288005150433983,0.0399940650245761
"TXNDC5",40.2152246544185,-1.95744721600723,0.687010143114738,-2.8492260785738,0.0043825726121414,0.0488821831755072
"SNX7",67.5917850944003,-1.95730850135499,0.593513187485189,-3.29783489672474,0.000974334068755633,0.0248024293502568
"DGAT2",68.1536631203912,-1.95624957045644,0.577520305971781,-3.38732603897745,0.000705774598142681,0.0215169194877238
"IL21",9.4309437432398,-1.95513430380581,0.788025134124135,-2.48105576731239,0.0130993877034543,0.0859509418995208
"MICU3",63.7414159842632,-1.95436841839724,0.627032362955479,-3.11685414319836,0.00182791985058824,0.0326973826334814
"NUDT1",10.6845870545252,-1.95260092236644,0.735195799499321,-2.65589238090885,0.00790988527876534,0.0658718712288629
"LOC104833018",20.8522808714407,-1.95204693338083,0.782486631454851,-2.49467128882632,0.0126073861012336,0.0841354483087636
"EMR1",23.8194938910086,-1.95201567388696,0.733318373498422,-2.66189385733585,0.00777023766066741,0.0652774438617411
"TNRC18",211.701053141296,-1.94926316790178,0.514174381670429,-3.7910546254154,0.000150008953846449,0.0106607714632226
"SLC22A23",295.742626902318,-1.94892842478709,0.604338054674537,-3.22489773680837,0.00126017674134428,0.027729161015605
"IRF4",49.0661113189226,-1.94808702435888,0.710048975219207,-2.74359529039172,0.00607704077346917,0.0567658213635424
"LOC104831021",53.0443655770167,-1.94717836352641,0.625271045360482,-3.11413486675018,0.00184485141229341,0.0327502774979885
"FZD6",74.7426822602924,-1.94209588514762,0.621701785935015,-3.12383835640232,0.00178508493009727,0.0321498686554163
"GRIK2",623.880171760639,-1.93824077452547,0.641158784421575,-3.02302771422537,0.00250259323111033,0.0379358663511403
"TMEM245",144.512534917666,-1.93759515492214,0.601918773460349,-3.21903093964518,0.0012862460612001,0.028050942744253
"TNFRSF21",267.286069256501,-1.93689752799127,0.492923284837132,-3.92940968213998,8.51546528809119e-05,0.00861208306732145
"LOC104833280",33.6318201844173,-1.93547114331022,0.605163226437504,-3.19826297890574,0.00138258135614089,0.0289105182979918
"CFAP97",68.3447347694952,-1.93461308621902,0.642006142431385,-3.01338719111365,0.00258349070418377,0.0384344486939248
"ALOX5",239.546581757898,-1.93291603782074,0.516067653071622,-3.74547024274061,0.000180056189834093,0.0115533964082146
"LOC104836832",14.5851492648415,-1.93204750624386,0.784366228611934,-2.463195680496,0.01377047383965,0.0879404030634115
"PDZD7",42.4189660659685,-1.93091794519445,0.508703946747567,-3.79575970963053,0.000147192014436538,0.0106607714632226
"TPD52",71.7677599276794,-1.93079260693291,0.498955964512497,-3.86966534976566,0.000108984845948466,0.00972813132445166
