"","Eagle_002_lps","Eagle_004_lps","Eagle_006_lps","Eagle_007_lps","Eagle_008_lps","Eagle_012_lps","Eagle_013_lps","Eagle_014_lps","Eagle_015_lps","Eagle_020_lps","Eagle_021_lps","Eagle_022_lps"
"SOX10",6.89915078373155,1.31146672245106,0,1.29353786665339,2.28607157744315,1.82479893323011,1.8695454835489,1.71894294064743,2.6565112336763,2.09597238796662,3.7286014563616,1.79869464884446
"POLR2F",6.44167129668753,6.80922540345316,6.71083983677618,7.20535069999208,6.61370194237498,7.28630043622446,6.81346471400709,7.44329429424079,7.33914009069717,6.97103077577258,7.01640404913857,7.38453813352154
"DLX6",6.1025405790823,0,0,0.367658319719289,0,0,0.914353878114991,0,0.436877141774874,0,2.062656347796,0
"SHFM1",7.62435579804515,8.6404198681341,8.70047336210269,8.81107477933565,9.07665386336586,9.29111030525963,8.77787590488596,8.94098171505265,9.25522328509442,9.14038104275811,8.88736306972832,8.86619332820937
"SLC25A13",9.76660294073345,8.89604630377547,8.28659137863315,8.89878739028335,8.42684221166683,8.30505607153481,8.95291930974245,8.65957999286063,8.28155668314729,8.72619545832468,8.82519285715794,8.6912170946836
"DYNC1I1",10.9245628061727,4.4622821201078,4.93751153990108,4.94936956422432,5.44790597567897,5.46675100613543,4.78354800309532,4.77386125445256,5.17046305492533,4.92961487552015,6.28852502436405,4.82117868596276
"PDK4",6.9531508267855,8.52327847745409,7.89571705034409,10.8730433239208,8.98579281222979,7.02979951695016,9.49595634677851,8.49520081131998,7.87514437732972,7.82645192992141,7.17888912586276,8.27060250021045
"ASB4",7.25673358286228,1.6204514461328,0,1.11171743558682,2.76890279836221,0,0.914353878114991,1.71894294064743,1.9371063002571,2.09597238796662,2.96514355330338,1.96059639981225
"LOC104828646",8.1195476958456,10.2046070741573,9.93551448596345,10.5804792929522,10.0278832946376,10.3999273109585,10.3450289693758,10.9413030544594,10.9143265397536,10.3492884972576,9.99768004752299,10.5527330465999
"PPP1R9A",10.4758757432193,6.00293948895381,4.93751153990108,5.77340357463678,5.57067993199063,5.19361676125566,5.78052565945378,5.36138748439863,5.87401916940185,5.6475197916753,6.32165324356975,4.86274564194457
"SGCE",7.52979152151724,4.60967287292595,3.98383955994656,4.39422083235745,3.4186157936834,4.02285229102985,4.87337980442467,2.48127371489907,3.70319085431411,3.43635195007504,4.8874244009388,3.65178808514413
"CASD1",7.92722195509182,8.16943940682297,7.5975540838612,8.49668916658309,8.14995107119128,8.03828999441636,8.17260531285406,8.42478230116931,8.69379262527964,8.20829676098863,8.18294445092402,8.69553688783161
"TRNAN-GUU",2.96870695874316,0,0,0.367658319719289,0,0,0,0,0,0,0.931963483568635,0
"COL1A2",8.68792732724201,2.36441125984898,0,2.49674611206718,0,3.10898085354029,2.65726242405566,2.97743628308748,3.13434613269447,2.09597238796662,3.57221662374231,2.23835260105131
"BET1",6.06624669650595,6.46169092170962,7.22127535402513,5.6200773167471,5.165725507549,5.5473996605921,5.80356124777304,5.58451156378809,5.99895000064263,5.6475197916753,6.36996148126821,5.95768187110649
"LOC104828650",9.82207111685085,8.85323251630203,7.98282349660485,7.15040575290484,7.47098773359305,8.7072987861808,8.67233130025358,9.0448005617287,8.8807541634999,8.85422959820956,8.72660598944854,8.79282593642902
"GNG11",4.17559305023902,2.09094224464021,0,1.85292246155991,2.28607157744315,2.60529345061777,2.65726242405566,1.71894294064743,2.39068198182324,2.09597238796662,2.34636654524137,3.00431862904147
"TFPI2",6.02901615442156,4.4028823507284,3.98383955994656,3.3216342133141,0,3.77745986168232,3.42384339004263,2.75058034108171,2.06455143982304,4.11900008345121,4.8874244009388,3.60356562851258
"LOC104828670",9.39573072249516,5.53441289745967,3.98383955994656,4.90812538251904,4.60072017423738,6.6461695187205,5.73332079153902,7.1139199743667,7.18637613305286,4.58050701690109,6.98055286355506,6.55404369767149
"CALCR",10.3811805351131,4.18511121015428,4.93751153990108,4.20284181612107,5.00081573938201,4.02285229102985,3.42384339004263,4.83306283167051,4.25075097713804,4.11900008345121,5.61815503216356,4.49089905216824
"CCDC132",9.97509346954978,10.567871595427,10.2831220509881,10.7018463426123,10.6177349052238,10.3669746770084,10.356757226626,10.7889143232151,10.8299475315466,10.7703754582686,10.514390574016,10.7525323076556
"HEPACAM2",7.85104654490521,2.52160349229271,3.98383955994656,2.82688288111665,2.76890279836221,3.48159670806366,2.18234244227723,2.14988586195767,3.29891852372202,3.43635195007504,3.77717680026114,2.76223334291408
"LOC104833919",6.09054378235788,5.09573025681919,4.93751153990108,4.43350954632261,5.83845525897078,3.48159670806366,4.53095216686427,2.75058034108171,2.80990972239226,4.92961487552015,5.95017313212673,1.61630004603222
"CDK6",10.3124755133173,8.70434641378051,7.89571705034409,7.61081894836987,7.67635397231391,7.18910154877376,8.16373071942247,7.65496339553055,6.15745867645026,7.82645192992141,8.35281863347346,7.01678132137407
"FAM133B",7.75170320954128,8.91831229038807,8.70047336210269,9.00692747987855,8.55134611687146,9.2190786111721,8.86805075099582,9.34599985510686,9.53033813561455,8.75928489623991,9.15196328469801,9.4290936404465
"EFCAB1",6.51531418502517,3.92852182877952,0,4.03418176630476,3.4186157936834,3.10898085354029,3.83500157780737,3.34593632268624,4.0497635202704,2.09597238796662,4.03859453997865,3.69845069150946
"RBM48",5.69051608867485,6.82816494652499,6.9017623334772,6.95161878482158,7.13526237462586,7.26260772419931,7.0340235750536,7.18381325094201,7.49434516633134,7.14803022666086,6.75660643156383,7.22236024981027
"PEX1",7.87572322019565,8.57240600969915,8.59382489783756,8.82499204992305,8.77212323892576,8.94168509621264,8.75737567314137,9.05104772701208,9.21371809405828,8.71499481713613,8.54566327513076,9.0313671500517
"LOC104828683",7.62018925568995,3.92852182877952,4.93751153990108,2.88472514719785,2.76890279836221,3.48159670806366,4.00363115389659,2.75058034108171,4.13934971820331,2.91653096565945,4.15344948003654,3.00431862904147
"GATAD1",5.55738910045618,6.40226629769302,6.71083983677618,6.42214902007787,6.36496648172748,6.57099904118249,6.34890438774994,6.3437327706048,6.0460427341483,6.05534410831009,6.25461817628519,6.7931764634056
"ANKIB1",9.98889338562228,9.48716659636181,9.10172800695056,9.33592855542481,9.19590517338518,9.30277353856046,9.45107216884057,9.4442015393413,9.48263739235948,9.66170704576396,9.6486270848315,9.65513541343169
"KRIT1",7.74023064956282,8.220507187603,8.06496878732202,8.25081330398517,7.83174962844236,8.37301703004845,7.97370951533707,8.49977538806837,8.51006701670429,8.42999217415859,8.06072914728393,8.69553688783161
"LRRD1",2.96870695874316,1.31146672245106,0,1.60017369900193,0,0,1.46959927807591,1.10163366589234,0.77175207062378,2.09597238796662,1.89670291849541,0.498940639359909
"LOC104835138",7.0052023627493,5.84824756104182,4.93751153990108,5.62856651796391,5.08562562904343,5.5473996605921,5.65948473458262,5.51390277743924,5.7656493236887,5.82470209043825,5.6833267499511,5.70691069719217
"AKAP9",11.1822544584551,12.7439303213956,12.4444940304948,13.0008262783606,12.7201237766472,12.2617173422135,12.9416140333011,12.8261316142477,12.8281606934589,13.0487921234959,12.4902801490838,12.7371386414562
"LOC104828699",6.64401448330994,0.671542442333897,3.98383955994656,1.85292246155991,2.28607157744315,2.60529345061777,1.46959927807591,2.14988586195767,1.46902895128414,2.09597238796662,1.89670291849541,1.61630004603222
"FZD1",4.49972383382334,0.671542442333897,0,0.367658319719289,1.55514429881252,0,0,0,0.436877141774874,0,2.062656347796,0.868964053177912
"CDK14",11.2596291662211,8.56226101944155,7.89571705034409,8.09566711200048,8.15976430439354,8.63532599305039,8.32366572471918,6.3437327706048,6.36359739664158,7.9840535083623,9.29644057817829,7.06654679587293
"LOC104828711",8.17172440323713,9.11620929455412,8.53739072213693,9.26419226289308,8.94097036855202,8.68963939576761,9.05723255588648,9.05104772701208,8.94428068409226,9.48176106715426,9.15426386187175,9.09051507149936
"CLDN12",6.25004771065094,6.68590220953027,7.0703461261,6.80203639932475,6.25939708478458,6.45034679874218,6.37988787150397,6.63740593997388,6.91337769886899,6.25414557333006,6.31344223242282,6.86652647702762
"GTPBP10",7.32488261042481,8.37403278120114,8.75097984621449,8.97898404752198,7.37315792008616,6.94302655036703,8.06709489327126,7.50830300732411,8.5267646197005,7.84711968851452,8.34074921762517,8.5819060658233
"LOC104835997",3.9284380228792,0.374496990753631,0,0.367658319719289,2.28607157744315,0,0,0,0.77175207062378,0,0.539963174998813,0.498940639359909
"CFAP69",8.37332457846038,3.46951799729724,0,3.40306002051349,4.04518514614079,5.08973084644004,3.42384339004263,3.17341996229444,3.29891852372202,3.81768143122441,4.35890415510125,2.67158357105098
"STEAP2",6.44167129668753,5.56182853535566,0,4.7920032575466,5.31370382364345,5.46675100613543,4.78354800309532,3.76614261778471,3.19131516895892,5.55003842067251,5.99193188462664,3.00431862904147
"STEAP1",6.63578259631588,1.31146672245106,0,0.660393589296315,2.76890279836221,0,1.46959927807591,0,1.79730230973687,0,3.45767031283515,1.79869464884446
"ZNF804B",9.82297775527755,4.20842839246971,3.98383955994656,4.17992148490852,5.00081573938201,4.23250989673022,4.35501242059022,4.18504459737552,4.62620295962835,3.43635195007504,4.90938266531872,3.98862269538458
"STEAP4",7.8040675943099,8.17979860100948,8.14268772552501,7.02096942177212,5.78872936898624,7.16374298919151,6.67042435950942,5.19082197763486,5.21235306251547,5.98248485081333,8.25545662410512,6.84594708799564
"SRI",6.44167129668753,6.06812061635544,0,4.94936956422432,5.00081573938201,4.41552954595824,5.25393033874781,3.17341996229444,2.7352483324768,4.36812945878046,5.64457804146052,3.87133027598296
"ADAM22",10.4349497486621,4.86576100103969,4.93751153990108,4.7459290370121,4.91070712770656,5.19361676125566,4.99843778916689,4.64763038207935,4.97341408534063,5.07687635620772,5.78184000346329,4.40909213736126
"DBF4",6.82143764314,6.90866601576451,5.50669476509095,6.82437850784548,6.55542194220648,6.40777792431484,6.69527111807607,6.63740593997388,6.25421462025606,6.63305718063943,6.79249577871331,6.58541874443077
"SLC25A40",7.8040675943099,3.21705221233098,5.91377743226651,2.70373875077556,3.13002885387883,4.23250989673022,3.53812808378401,3.99074458096647,3.39905032927819,2.91653096565945,4.22523488129095,2.76223334291408
"RUNDC3B",8.68394064331488,3.21705221233098,0,3.44211197279643,4.20536753244505,3.10898085354029,3.16390494040645,3.88281000898604,4.27730725403127,3.43635195007504,4.29361706349768,3.60356562851258
"LOC104836402",8.55017642774276,2.2788879234332,3.98383955994656,2.99388536907642,4.04518514614079,1.82479893323011,3.16390494040645,3.50000915720073,3.74184283619805,3.81768143122441,3.82416975327306,3.14573197276397
"LOC104828762",9.03950411668474,3.12202235422233,3.98383955994656,3.87204793717879,3.4186157936834,4.02285229102985,3.92177875053353,3.76614261778471,3.53731221040656,2.09597238796662,4.48123202622094,3.44840040233493
"CROT",8.03130194233002,7.61487884003478,7.48269746134916,7.8833035428825,7.37315792008616,6.91290234924093,7.91145442429737,7.75018732376467,6.58702735569852,7.27548836829186,7.88902573724257,7.64196078682423
"ACBD7",6.26079350131286,1.31146672245106,0,1.7320759644553,0,0,1.8695454835489,2.48127371489907,1.04335359873226,0,1.49351495434788,2.67158357105098
"RPP38",5.50411914770572,4.7111058573333,5.50669476509095,5.42918902102058,4.71161633410436,4.23250989673022,4.41607430767162,4.83306283167051,4.08024789252158,4.11900008345121,4.77232135689302,5.38902894170599
"NMT2",8.51918559000132,6.69004938981158,6.49074099567598,6.20661345470782,6.064224539445,5.76537833967653,6.34890438774994,5.83675237359583,4.25075097713804,6.67989393708821,6.91694170608641,6.1121570799248
